N	F0	m	del	d0	v0	out	Int_v1	Int_v2	Int_d2	Tsim	KK	SSi	SS
integer	integer	integer	integer	integer	integer	integer	integer	integer	integer	integer	continuous	continuous	nominal
3	500	1926	14	50	81	0	0	0	0	300	12.360000	0.950000	0
3	500	1926	14	52	88	0	0	0	0	300	4.950000	1.210000	1
3	500	1926	18	51	77	0	0	0	0	300	4.830000	2.350000	1
3	500	1926	14	36	75	0	0	0	0	300	7.080000	0.910000	0
3	500	1926	13	33	64	0	0	0	0	300	15.270000	0.940000	0
3	500	1926	15	24	63	1	0	0	0	300	2.210000	7.220000	1
3	500	1926	12	28	79	1	0	0	0	300	5.300000	4.850000	1
3	500	1926	13	32	73	0	0	0	0	300	15.830000	0.920000	0
3	500	1926	18	35	87	0	0	0	0	300	3.920000	3.180000	1
3	500	1926	19	58	67	0	0	0	0	300	8.230000	0.860000	0
3	500	1926	13	59	71	0	0	0	0	300	2.220000	1.500000	1
3	500	1926	16	36	76	0	0	0	0	300	6.280000	0.960000	0
3	500	1926	19	44	67	0	0	0	0	300	7.230000	0.950000	0
3	500	1926	18	22	65	1	0	0	0	300	4.600000	8.310000	1
3	500	1926	19	45	75	0	0	0	0	300	15.330000	1.880000	1
3	500	1926	11	30	67	0	0	0	0	299	11.080000	0.800000	0
3	500	1926	15	44	82	0	0	0	0	300	9.950000	1.390000	1
3	500	1926	11	34	89	0	0	0	0	299	11.760000	0.760000	0
3	500	1926	11	57	66	0	0	0	0	299	13.640000	0.970000	0
3	500	1926	10	53	68	0	0	0	0	300	5.140000	1.420000	1
3	500	1926	17	37	82	0	0	0	0	300	14.570000	1.200000	1
3	500	1926	16	45	62	0	0	0	0	300	15.820000	1.340000	1
3	500	1926	19	34	71	0	0	0	0	300	7.340000	0.920000	0
3	500	1926	12	37	87	0	0	0	0	300	12.520000	1.030000	1
3	500	1926	19	27	70	1	0	0	0	300	13.200000	7.780000	1
3	500	1926	19	29	76	0	0	0	0	300	15.490000	3.360000	1
3	500	1926	12	51	84	0	0	0	0	300	4.650000	1.200000	1
3	500	1926	13	21	89	1	0	0	0	300	3.270000	8.090000	1
3	500	1926	11	46	73	0	0	0	0	299	4.390000	1.450000	1
3	500	1926	18	41	62	0	0	0	0	300	8.880000	1.790000	1
3	500	1926	15	26	65	1	0	0	0	300	13.690000	7.000000	1
3	500	1926	11	23	60	1	0	0	0	299	15.310000	9.470000	1
3	500	1926	16	20	61	1	0	0	0	300	10.060000	11.910000	1
3	500	1926	14	46	64	0	0	0	0	300	10.450000	1.210000	1
3	500	1926	15	59	67	0	0	0	0	300	14.380000	1.120000	1
3	500	1926	19	23	74	1	0	0	0	300	6.340000	9.450000	1
3	500	1926	16	35	66	0	0	0	0	300	2.350000	1.420000	1
3	500	1926	10	26	63	1	0	0	0	300	7.850000	6.800000	1
3	500	1926	12	23	89	1	0	0	0	300	5.310000	7.300000	1
3	500	1926	17	27	83	1	0	0	0	300	5.680000	5.860000	1
3	500	1926	11	36	70	0	0	0	0	299	10.490000	0.970000	0
3	500	1926	15	38	74	0	0	0	0	300	8.790000	0.860000	0
3	500	1926	18	27	79	1	0	0	0	300	5.590000	5.950000	1
3	500	1926	15	55	73	0	0	0	0	300	11.150000	0.810000	0
3	500	1926	18	20	63	1	0	0	0	300	2.710000	8.080000	1
3	500	1926	13	48	84	0	0	0	0	300	12.920000	1.100000	1
3	500	1926	15	40	88	0	0	0	0	300	11.740000	0.850000	0
3	500	1926	19	41	64	0	0	0	0	300	5.950000	1.070000	1
3	500	1926	19	55	85	0	0	0	0	300	8.050000	0.850000	0
3	500	1926	15	29	61	0	0	0	0	300	13.720000	2.160000	1
3	500	1926	10	36	67	0	0	0	0	300	14.590000	0.790000	0
3	500	1926	16	24	60	1	0	0	0	300	5.560000	7.380000	1
3	500	1926	13	28	71	0	0	0	0	300	13.320000	3.390000	1
3	500	1926	12	28	73	0	0	0	0	300	15.360000	3.100000	1
3	500	1926	17	22	75	1	0	0	0	300	1.110000	7.520000	1
3	500	1926	15	48	78	0	0	0	0	300	14.560000	1.040000	1
3	500	1926	16	30	70	0	0	0	0	300	9.900000	2.160000	1
3	500	1926	13	34	87	0	0	0	0	300	4.570000	1.680000	1
3	500	1926	12	57	77	0	0	0	0	300	1.310000	1.770000	1
3	500	1926	19	29	63	0	0	0	0	300	13.540000	2.580000	1
3	500	1926	16	59	69	0	0	0	0	300	10.640000	1.190000	1
3	500	1926	10	37	88	0	0	0	0	300	12.530000	0.990000	0
3	500	1926	14	44	65	0	0	0	0	300	15.130000	1.030000	1
3	500	1926	13	21	72	1	0	0	0	300	6.000000	10.440000	1
3	500	1926	19	46	84	0	0	0	0	300	6.760000	0.930000	0
3	500	1926	14	20	85	1	0	0	0	300	11.740000	12.880000	1
3	500	1926	14	30	66	0	0	0	0	300	14.280000	0.980000	0
3	500	1926	10	39	68	0	0	0	0	300	5.160000	1.410000	1
3	500	1926	14	40	75	0	0	0	0	300	14.700000	0.940000	0
3	500	1926	12	58	85	0	0	0	0	300	7.900000	0.800000	0
3	500	1926	10	34	80	0	0	0	0	300	4.140000	1.500000	1
3	500	1926	15	46	72	0	0	0	0	300	5.890000	1.050000	1
3	500	1926	14	36	70	0	0	0	0	300	3.000000	1.480000	1
3	500	1926	16	25	66	1	0	0	0	300	11.760000	7.990000	1
3	500	1926	16	29	87	0	0	0	0	300	10.610000	3.290000	1
3	500	1926	17	55	81	0	0	0	0	300	1.570000	2.080000	1
3	500	1926	15	34	79	0	0	0	0	300	14.150000	1.060000	1
3	500	1926	12	22	71	1	0	0	0	300	11.020000	11.040000	1
3	500	1926	12	51	83	0	0	0	0	300	7.020000	0.910000	0
3	500	1926	18	38	64	0	0	0	0	300	15.940000	1.820000	1
3	500	1926	18	29	66	1	0	0	0	300	1.530000	5.150000	1
3	500	1926	14	38	63	0	0	0	0	300	2.210000	1.520000	1
3	500	1926	19	59	79	0	0	0	0	300	6.000000	1.060000	1
3	500	1926	16	29	66	0	0	0	0	300	15.020000	3.680000	1
3	500	1926	13	33	75	0	0	0	0	300	11.220000	0.830000	0
3	500	1926	16	57	74	0	0	0	0	300	7.540000	0.870000	0
3	500	1926	15	44	76	0	0	0	0	300	1.300000	1.860000	1
3	500	1926	15	26	83	1	0	0	0	300	13.940000	7.250000	1
3	500	1926	18	22	84	1	0	0	0	300	3.890000	8.740000	1
3	500	1926	18	40	67	0	0	0	0	300	1.790000	2.020000	1
3	500	1926	13	54	73	0	0	0	0	300	14.750000	0.890000	0
3	500	1926	16	23	70	1	0	0	0	300	3.850000	7.600000	1
3	500	1926	18	39	64	0	0	0	0	300	6.710000	0.960000	0
3	500	1926	17	36	80	0	0	0	0	300	4.200000	2.480000	1
3	500	1926	15	56	64	0	0	0	0	300	8.060000	0.850000	0
3	500	1926	28	44	76	0	42	1040	926	299	11.940000	3.480000	1
3	500	1926	2	44	65	0	54	242	324	299	12.500000	0.950000	0
3	500	1926	16	44	76	0	223	656	1323	300	1.270000	2.530000	1
3	500	1926	7	44	73	0	58	185	309	299	7.960000	0.730000	0
3	500	1926	29	44	62	0	101	281	452	299	5.390000	1.210000	1
3	500	1926	19	44	63	0	56	632	638	300	15.060000	2.130000	1
3	500	1926	8	44	68	0	34	193	257	299	15.590000	0.710000	0
3	500	1926	26	44	71	0	76	250	393	300	7.130000	1.030000	1
3	500	1926	23	44	78	0	68	900	793	300	14.530000	3.020000	1
3	500	1926	14	44	84	0	47	335	514	300	10.250000	1.130000	1
3	500	1926	5	44	65	0	63	258	330	300	12.790000	1.030000	1
3	500	1926	1	44	60	0	88	248	468	300	4.990000	0.980000	0
3	500	1926	7	44	86	0	46	254	403	299	10.180000	0.890000	0
3	500	1926	15	44	89	0	54	199	324	300	8.710000	0.770000	0
3	500	1926	3	44	62	0	107	472	892	300	3.970000	1.640000	1
3	500	1926	5	44	69	0	80	250	463	300	5.590000	0.960000	0
3	500	1926	19	44	76	0	64	221	355	300	7.610000	0.890000	0
3	500	1926	11	44	72	0	176	438	930	299	1.910000	1.760000	1
3	500	1926	5	44	84	0	46	255	406	300	10.050000	0.900000	0
3	500	1926	14	44	89	0	41	252	338	300	15.040000	0.880000	0
3	500	1926	18	44	78	0	173	453	805	300	3.190000	1.800000	1
3	500	1926	25	44	89	0	129	1256	1478	300	3.680000	4.300000	1
3	500	1926	5	44	63	0	75	308	538	300	6.060000	1.130000	1
3	500	1926	29	44	63	0	61	1182	1078	299	10.430000	3.960000	1
3	500	1926	1	44	64	0	89	240	448	300	4.890000	0.960000	0
3	500	1926	1	44	72	0	48	220	290	300	13.470000	0.870000	0
3	500	1926	14	44	73	0	211	395	809	300	1.370000	1.800000	1
3	500	1926	17	44	87	0	142	267	514	300	2.670000	1.220000	1
3	500	1926	17	44	65	0	137	245	453	300	2.790000	1.140000	1
3	500	1926	11	44	88	0	38	213	288	299	15.080000	0.780000	0
3	500	1926	28	44	85	0	77	1258	957	299	15.460000	4.210000	1
3	500	1926	5	44	65	0	43	260	400	300	10.900000	0.920000	0
3	500	1926	7	44	84	0	151	270	526	299	2.450000	1.250000	1
3	500	1926	11	44	76	0	53	240	334	299	12.310000	0.910000	0
3	500	1926	5	44	89	0	234	380	716	300	1.170000	1.870000	1
3	500	1926	11	44	78	0	58	260	340	299	13.510000	0.990000	0
3	500	1926	12	44	78	0	52	245	340	300	12.290000	0.910000	0
3	500	1926	27	44	88	0	88	286	508	300	5.580000	1.110000	1
3	500	1926	27	44	63	0	86	1140	927	300	15.010000	3.820000	1
3	500	1926	13	44	88	0	54	195	316	300	8.700000	0.750000	0
3	500	1926	9	44	80	0	148	340	630	299	3.050000	1.500000	1
3	500	1926	17	44	67	0	48	427	498	300	15.620000	1.450000	1
3	500	1926	12	44	86	0	43	197	296	300	11.610000	0.720000	0
3	500	1926	21	44	72	0	56	794	877	300	9.370000	2.660000	1
3	500	1926	12	44	60	0	42	257	344	300	15.170000	0.890000	0
3	500	1926	23	44	73	0	87	882	805	300	13.540000	2.970000	1
3	500	1926	29	44	86	0	43	1062	936	299	11.780000	3.560000	1
3	500	1926	6	44	78	0	33	194	259	300	15.360000	0.710000	0
3	500	1926	16	44	76	0	61	305	419	300	12.370000	1.080000	1
3	500	1926	24	44	61	0	105	931	850	300	13.260000	3.130000	1
3	500	1926	7	44	74	0	74	299	522	299	6.170000	1.100000	1
3	500	1926	16	44	60	0	87	372	484	300	12.860000	1.300000	1
3	500	1926	15	44	63	0	162	340	684	300	2.240000	1.500000	1
3	500	1926	24	44	87	0	86	302	543	300	5.560000	1.130000	1
3	500	1926	11	44	64	0	47	242	328	299	14.160000	0.860000	0
3	500	1926	29	44	76	0	101	1271	1004	299	13.970000	4.260000	1
3	500	1926	9	44	61	0	66	228	390	299	7.030000	0.900000	0
3	500	1926	2	44	61	0	88	253	483	299	4.950000	0.990000	0
3	500	1926	26	44	87	0	95	787	1012	300	5.000000	2.710000	1
3	500	1926	29	44	86	0	84	253	409	299	6.270000	1.070000	1
3	500	1926	24	44	79	0	64	981	813	300	15.590000	3.290000	1
3	500	1926	27	44	72	0	68	449	622	300	8.340000	1.540000	1
3	500	1926	18	44	86	0	46	374	543	300	10.610000	1.270000	1
3	500	1926	17	44	71	0	89	372	631	300	5.300000	1.370000	1
3	500	1926	26	44	85	0	57	1123	1051	300	9.530000	3.760000	1
3	500	1926	5	44	84	0	177	324	629	300	1.870000	1.480000	1
3	500	1926	18	44	77	0	161	339	682	300	2.240000	1.490000	1
3	500	1926	28	44	73	0	102	885	1080	299	4.900000	3.050000	1
3	500	1926	12	44	85	0	43	235	316	300	14.550000	0.850000	0
3	500	1926	18	44	73	0	49	575	733	300	9.940000	1.930000	1
3	500	1926	8	44	62	0	46	233	363	299	10.430000	0.840000	0
3	500	1926	14	44	78	0	168	404	674	300	3.270000	1.760000	1
3	500	1926	20	44	62	0	58	692	675	300	15.110000	2.330000	1
3	500	1926	21	44	87	0	64	221	356	300	7.590000	0.890000	0
3	500	1926	14	44	74	0	43	277	369	300	15.210000	0.950000	0
3	500	1926	11	44	79	0	94	322	608	299	4.710000	1.200000	1
3	500	1926	3	44	66	0	54	238	309	300	13.360000	0.940000	0
3	500	1926	16	44	77	0	85	379	640	300	5.470000	1.380000	1
3	500	1926	12	44	64	0	44	228	343	300	11.360000	0.840000	0
3	500	1926	18	44	84	0	48	536	705	300	9.840000	1.800000	1
3	500	1926	5	44	85	0	45	235	366	300	10.390000	0.840000	0
3	500	1926	14	44	63	0	58	203	323	300	8.440000	0.800000	0
3	500	1926	11	44	84	0	37	221	295	299	15.370000	0.790000	0
3	500	1926	27	44	75	0	85	1137	929	300	14.400000	3.820000	1
3	500	1926	13	44	72	0	43	273	414	300	10.850000	0.960000	0
3	500	1926	14	44	81	0	66	225	373	300	7.080000	0.910000	0
3	500	1926	16	44	61	0	57	376	476	300	14.030000	1.290000	1
3	500	1926	22	44	80	0	67	788	731	300	14.240000	2.660000	1
3	500	1926	12	44	86	0	52	202	340	300	8.970000	0.740000	0
3	500	1926	19	44	67	0	178	423	747	300	3.180000	1.800000	1
3	500	1926	27	44	75	0	51	909	875	300	11.300000	3.050000	1
3	500	1926	26	44	86	0	74	249	401	300	6.800000	1.020000	1
3	500	1926	26	44	89	0	42	838	801	300	11.940000	2.810000	1
3	500	1926	28	44	61	0	191	600	958	299	3.360000	2.300000	1
3	500	1926	10	44	61	0	57	193	312	300	8.330000	0.760000	0
3	500	1926	17	44	73	0	200	798	1487	300	1.560000	2.840000	1
3	500	1926	9	44	67	0	44	227	303	299	13.860000	0.850000	0
3	500	1926	9	44	75	0	44	216	309	299	12.090000	0.810000	0
3	500	1926	27	44	69	0	110	1097	937	300	13.430000	3.690000	1
3	500	1926	25	44	64	0	77	1038	878	300	14.720000	3.480000	1
3	500	1926	2	44	84	0	74	220	392	299	6.010000	0.870000	0
3	500	1926	15	44	70	0	163	375	662	300	3.100000	1.650000	1
3	500	1926	24	44	89	0	74	238	390	300	6.620000	0.980000	0
3	500	1926	13	44	63	0	42	284	372	300	15.760000	0.970000	0
3	500	1926	9	44	69	0	42	213	313	299	11.800000	0.780000	0
3	500	1926	29	44	80	0	94	286	492	299	5.470000	1.150000	1
3	500	1926	12	44	67	0	39	256	339	300	15.760000	0.890000	0
3	500	1926	23	44	73	0	46	577	684	300	11.060000	1.940000	1
3	500	1926	24	44	84	0	71	239	383	300	7.130000	0.980000	0
3	500	1926	22	44	71	0	87	813	767	300	13.470000	2.740000	1
3	500	1926	7	44	70	0	112	438	830	299	3.820000	1.570000	1
3	500	1926	15	44	62	0	68	224	368	300	7.050000	0.910000	0
3	500	1926	22	44	79	0	65	797	731	300	14.440000	2.680000	1
3	500	1926	15	44	78	0	74	251	440	300	6.400000	0.950000	0
3	500	1926	11	44	65	0	52	366	561	299	9.330000	1.240000	1
3	500	1926	5	44	73	0	55	179	293	300	8.420000	0.710000	0
3	500	1926	6	44	82	0	72	274	485	300	6.230000	1.010000	1
3	500	1926	19	44	69	0	76	507	594	300	12.480000	1.720000	1
3	500	1926	20	44	84	0	58	539	582	300	14.420000	1.830000	1
3	500	1926	29	44	84	0	147	798	1165	299	3.580000	2.790000	1
3	500	1926	6	44	68	0	43	228	344	300	11.420000	0.830000	0
3	500	1926	19	44	83	0	60	217	347	300	8.000000	0.860000	0
3	500	1926	1	44	77	0	56	247	326	300	12.690000	0.980000	0
3	500	1926	6	44	85	0	142	330	652	300	2.990000	1.420000	1
3	500	1926	17	44	70	0	49	397	483	300	15.100000	1.350000	1
3	500	1926	26	44	71	0	86	270	440	300	5.920000	1.120000	1
3	500	1926	4	44	77	0	72	263	470	300	6.260000	0.970000	0
3	500	1926	7	44	76	0	61	190	320	299	7.610000	0.760000	0
3	500	1926	21	44	84	0	55	705	666	300	15.310000	2.370000	1
3	500	1926	7	44	60	0	89	419	720	299	5.000000	1.490000	1
3	500	1926	24	44	89	0	71	922	802	300	14.130000	3.100000	1
3	500	1926	6	44	75	0	139	294	605	300	2.890000	1.260000	1
3	500	1926	22	44	62	0	73	243	385	300	7.230000	1.000000	1
3	500	1926	14	44	81	0	126	951	1304	300	3.630000	3.270000	1
3	500	1926	5	44	60	0	215	378	785	300	1.320000	1.750000	1
3	500	1926	12	44	66	0	77	257	459	300	5.940000	1.000000	1
3	500	1926	15	44	62	0	159	776	1200	300	3.420000	2.680000	1
3	500	1926	5	44	65	0	94	393	732	300	4.670000	1.390000	1
3	500	1926	1	44	72	0	76	232	423	300	5.900000	0.910000	0
3	500	1926	3	44	62	0	77	311	550	300	5.800000	1.140000	1
3	500	1926	16	44	80	0	46	338	506	300	10.600000	1.150000	1
3	500	1926	11	44	61	0	89	400	686	299	5.130000	1.430000	1
3	500	1926	17	44	72	0	78	383	485	300	13.300000	1.330000	1
3	500	1926	28	44	77	0	101	876	1085	299	4.820000	3.020000	1
3	500	1926	17	44	68	0	44	218	322	300	11.500000	0.800000	0
3	500	1926	19	44	66	0	163	340	686	300	2.210000	1.480000	1
3	500	1926	24	44	88	0	92	359	634	300	5.180000	1.300000	1
3	500	1926	2	44	71	0	272	516	1082	299	1.010000	2.390000	1
3	500	1926	26	44	64	0	76	263	433	300	7.310000	1.010000	1
3	500	1926	6	44	85	0	48	276	444	300	9.610000	0.950000	0
3	500	1926	1	44	86	0	165	302	605	300	2.050000	1.360000	1
3	500	1926	7	44	66	0	40	208	279	299	14.170000	0.780000	0
3	500	1926	14	44	88	0	104	706	1066	300	4.290000	2.420000	1
3	500	1926	17	44	66	0	48	455	625	300	10.390000	1.530000	1
3	500	1926	8	44	66	0	167	414	899	299	2.040000	1.610000	1
3	500	1926	5	44	71	0	43	258	398	300	10.910000	0.920000	0
3	500	1926	28	44	74	0	84	1235	967	299	15.040000	4.130000	1
3	500	1926	7	44	70	0	84	276	511	299	5.400000	1.050000	1
3	500	1926	3	44	63	0	46	253	402	300	9.990000	0.890000	0
3	500	1926	12	44	85	0	43	229	348	300	11.200000	0.840000	0
3	500	1926	9	44	74	0	142	331	651	299	2.970000	1.420000	1
3	500	1926	27	44	73	0	64	935	956	300	8.690000	3.140000	1
3	500	1926	20	44	72	0	63	638	645	300	14.210000	2.160000	1
3	500	1926	12	44	85	0	68	254	445	300	6.710000	0.950000	0
3	500	1926	12	44	60	0	84	373	630	300	5.500000	1.360000	1
3	500	1926	12	44	86	0	52	246	327	300	13.680000	0.910000	0
3	500	1926	5	44	84	0	32	194	261	300	15.250000	0.710000	0
3	500	1926	10	44	84	0	148	502	925	300	3.390000	1.820000	1
3	500	1926	18	44	66	0	103	481	833	300	4.510000	1.690000	1
3	500	1926	12	44	86	0	68	254	446	300	6.700000	0.950000	0
3	500	1926	19	44	63	0	57	476	659	300	8.740000	1.610000	1
3	500	1926	19	44	69	0	71	587	624	300	13.670000	1.990000	1
3	500	1926	17	44	73	0	98	593	933	300	4.620000	2.040000	1
3	500	1926	12	44	64	0	71	244	423	300	6.610000	0.940000	0
3	500	1926	28	44	81	0	197	1117	1760	299	1.620000	3.910000	1
3	500	1926	29	44	80	0	212	980	1681	299	1.390000	3.490000	1
3	500	1926	27	44	76	0	50	970	924	300	10.910000	3.250000	1
3	500	1926	14	44	73	0	61	212	348	300	7.690000	0.840000	0
3	500	1926	20	44	84	0	82	282	500	300	5.690000	1.080000	1
3	500	1926	23	44	70	0	115	711	1090	300	4.170000	2.460000	1
3	500	1926	15	44	80	0	59	307	409	300	13.660000	1.090000	1
3	500	1926	23	44	66	0	103	444	768	300	4.620000	1.600000	1
3	500	1926	16	44	66	0	95	631	944	300	4.780000	2.190000	1
3	500	1926	14	44	69	0	64	305	406	300	13.550000	1.090000	1
3	500	1926	15	44	86	0	73	250	440	300	6.490000	0.950000	0
3	500	1926	5	44	85	0	62	194	334	300	7.450000	0.760000	0
3	500	1926	14	44	73	0	88	401	680	300	5.230000	1.450000	1
3	500	1926	18	44	61	0	69	232	373	300	7.190000	0.950000	0
3	500	1926	14	44	71	0	42	256	380	300	11.760000	0.890000	0
3	500	1926	7	44	73	0	43	256	394	299	10.950000	0.910000	0
3	500	1926	5	44	82	0	107	344	674	300	3.940000	1.290000	1
3	500	1926	5	44	83	0	50	188	314	300	9.230000	0.690000	0
3	500	1926	18	44	71	0	56	362	488	300	12.260000	1.240000	1
3	500	1926	23	44	82	0	243	667	1425	300	1.170000	2.570000	1
3	500	1926	13	44	61	0	80	310	402	300	12.860000	1.160000	1
3	500	1926	27	44	78	0	59	1147	1070	300	9.560000	3.840000	1
3	500	1926	8	44	83	0	206	354	701	299	1.420000	1.680000	1
3	500	1926	21	44	72	0	95	766	1022	300	4.870000	2.640000	1
3	500	1926	12	44	68	0	194	539	1101	300	1.630000	2.090000	1
3	500	1926	28	44	86	0	85	273	456	299	5.920000	1.110000	1
3	500	1926	27	44	84	0	98	877	1077	300	4.900000	3.020000	1
3	500	1926	22	44	74	0	52	815	869	300	10.130000	2.730000	1
3	500	1926	25	44	73	0	189	869	1567	300	1.800000	3.020000	1
3	500	1926	21	44	87	0	91	423	724	300	5.050000	1.500000	1
3	500	1926	16	44	87	0	80	294	530	300	5.690000	1.090000	1
3	500	1926	5	44	63	0	141	372	662	300	3.460000	1.550000	1
3	500	1926	3	44	67	0	56	179	293	300	8.320000	0.710000	0
3	500	1926	24	44	85	0	71	241	391	300	6.910000	0.980000	0
3	500	1926	27	44	85	0	59	987	881	300	12.200000	3.310000	1
3	500	1926	13	44	88	0	38	250	331	300	15.850000	0.870000	0
3	500	1926	14	44	71	0	43	187	278	300	11.580000	0.700000	0
3	500	1926	28	44	65	0	189	682	1065	299	3.350000	2.480000	1
3	500	1926	19	44	65	0	77	237	393	300	6.350000	0.980000	0
3	500	1926	27	44	67	0	183	690	1076	300	3.120000	2.500000	1
3	500	1926	3	44	89	0	76	217	388	300	5.840000	0.870000	0
3	500	1926	21	44	81	0	56	708	675	300	15.080000	2.380000	1
3	500	1926	2	44	72	0	43	234	357	299	11.290000	0.850000	0
3	500	1926	4	44	89	0	57	174	295	300	8.090000	0.690000	0
3	500	1926	6	44	77	0	64	206	354	300	7.290000	0.810000	0
3	500	1926	7	44	76	0	134	374	678	299	3.500000	1.520000	1
3	500	1926	28	44	62	0	87	1173	937	299	15.620000	3.930000	1
3	500	1926	29	44	68	0	62	1270	1143	299	9.760000	4.250000	1
3	500	1926	3	44	77	0	145	261	506	300	2.570000	1.210000	1
3	500	1926	25	44	74	0	48	777	809	300	11.050000	2.610000	1
3	500	1926	21	44	78	0	56	506	677	300	8.780000	1.720000	1
3	500	1926	29	44	61	0	74	1142	994	299	12.230000	3.820000	1
3	500	1926	16	44	75	0	44	284	435	300	10.870000	0.990000	0
3	500	1926	13	44	65	0	69	234	394	300	6.750000	0.930000	0
3	500	1926	9	44	72	0	38	201	270	299	14.630000	0.760000	0
3	500	1926	25	44	75	0	180	1046	1381	300	3.340000	3.620000	1
3	500	1926	15	44	78	0	43	312	399	300	15.650000	1.070000	1
3	500	1926	27	44	82	0	74	1197	926	300	15.660000	4.010000	1
3	500	1926	19	44	74	0	144	292	570	300	2.660000	1.300000	1
3	500	1926	7	44	77	0	75	316	548	299	5.970000	1.150000	1
3	500	1926	22	44	85	0	56	737	834	300	9.060000	2.470000	1
3	500	1926	21	44	62	0	59	617	760	300	8.730000	2.080000	1
3	500	1926	12	44	65	0	50	261	352	300	13.920000	0.930000	0
3	500	1926	26	44	66	0	191	512	1052	300	1.800000	2.030000	1
3	500	1926	23	44	64	0	54	957	965	300	9.910000	3.210000	1
3	500	1926	12	44	71	0	42	223	331	300	11.920000	0.800000	0
3	500	1926	4	44	61	0	73	292	512	300	6.220000	1.070000	1
3	500	1926	18	44	62	0	48	489	651	300	10.500000	1.640000	1
3	500	1926	8	44	70	0	55	241	313	299	13.450000	0.950000	0
3	500	1926	7	44	79	0	253	469	990	299	1.060000	2.180000	1
3	500	1926	27	44	68	0	55	1063	1000	300	10.620000	3.560000	1
3	500	1926	22	44	61	0	72	819	763	300	14.350000	2.750000	1
3	500	1926	11	44	79	0	115	765	1167	299	3.790000	2.640000	1
3	500	1926	10	44	63	0	43	232	354	300	11.240000	0.850000	0
3	500	1926	23	44	68	0	84	879	805	300	13.700000	2.960000	1
3	500	1926	17	44	86	0	43	275	417	300	10.930000	0.960000	0
3	500	1926	7	44	80	0	160	293	593	299	2.220000	1.330000	1
3	500	1926	14	44	76	0	54	262	374	300	12.290000	0.930000	0
3	500	1926	23	44	74	0	66	237	380	300	7.680000	0.940000	0
3	500	1926	24	44	76	0	115	849	1183	300	4.150000	2.920000	1
3	500	1926	10	44	74	0	44	215	308	300	12.100000	0.810000	0
3	500	1926	21	44	76	0	56	737	838	300	9.090000	2.470000	1
3	500	1926	25	44	78	0	108	980	869	300	12.950000	3.290000	1
3	500	1926	2	44	63	0	73	284	500	299	6.170000	1.050000	1
3	500	1926	9	44	73	0	43	223	300	299	13.870000	0.840000	0
3	500	1926	7	44	77	0	56	183	299	299	8.260000	0.720000	0
3	500	1926	18	44	71	0	93	687	959	300	4.920000	2.370000	1
3	500	1926	21	44	77	0	50	653	763	300	10.390000	2.200000	1
3	500	1926	18	44	88	0	82	312	566	300	5.620000	1.140000	1
3	500	1926	12	44	61	0	47	363	550	300	10.020000	1.220000	1
3	500	1926	9	44	88	0	35	188	252	299	14.890000	0.710000	0
3	500	1926	3	44	88	0	56	175	292	300	8.210000	0.680000	0
3	500	1926	7	44	70	0	137	229	400	299	2.780000	1.110000	1
3	500	1926	7	44	83	0	42	215	318	299	11.760000	0.790000	0
3	500	1926	15	44	81	0	68	235	396	300	6.850000	0.930000	0
3	500	1926	10	44	68	0	48	266	425	300	9.670000	0.920000	0
3	500	1926	26	44	88	0	68	236	379	300	7.600000	0.940000	0
3	500	1926	29	44	86	0	169	426	870	299	2.040000	1.730000	1
3	500	1926	14	44	73	0	48	408	599	300	9.810000	1.380000	1
3	500	1926	17	44	86	0	81	296	535	300	5.660000	1.100000	1
3	500	1926	29	44	71	0	48	1081	964	299	11.640000	3.620000	1
3	500	1926	10	44	79	0	69	261	461	300	6.650000	0.960000	0
3	500	1926	11	44	73	0	147	284	565	299	2.570000	1.280000	1
3	500	1926	13	44	80	0	42	233	349	300	11.820000	0.820000	0
3	500	1926	27	44	68	0	61	1018	912	300	12.190000	3.410000	1
3	500	1926	27	44	78	0	76	1190	928	300	15.420000	3.990000	1
3	500	1926	7	44	85	0	32	189	252	299	15.660000	0.690000	0
3	500	1926	5	44	62	0	42	216	318	300	11.810000	0.790000	0
3	500	1926	18	44	69	0	50	513	553	300	15.780000	1.730000	1
3	500	1926	8	44	69	0	215	375	770	299	1.320000	1.750000	1
3	500	1926	3	44	72	0	63	200	344	300	7.330000	0.790000	0
3	500	1926	22	44	81	0	59	799	724	300	15.100000	2.690000	1
3	500	1926	27	44	83	0	58	1157	1074	300	9.630000	3.880000	1
3	500	1926	13	44	68	0	44	280	428	300	10.780000	0.980000	0
3	500	1926	28	44	73	0	71	303	474	299	8.110000	1.100000	1
3	500	1926	16	44	87	0	173	427	894	300	1.950000	1.710000	1
3	500	1926	16	44	63	0	53	499	684	300	9.330000	1.680000	1
3	500	1926	8	44	63	0	43	219	327	299	11.490000	0.800000	0
3	500	1926	6	44	79	0	240	405	807	300	1.130000	1.970000	1
3	500	1926	4	44	74	0	31	185	248	300	15.700000	0.680000	0
3	500	1926	29	44	79	0	116	1266	1011	299	13.430000	4.240000	1
3	500	1926	1	44	87	0	188	309	554	300	1.700000	1.520000	1
3	500	1926	1	44	85	0	147	259	514	300	2.520000	1.210000	1
3	500	1926	11	44	80	0	47	269	422	299	10.110000	0.940000	0
3	500	1926	23	44	78	0	174	1038	1377	300	3.360000	3.590000	1
3	500	1926	1	44	63	0	62	191	325	300	7.440000	0.760000	0
